Avg Sale To List	Avg Sale To List Mom	Avg Sale To List Yoy	City	Homes Sold	Homes Sold Mom	Homes Sold Yoy	Inventory	Inventory Mom	Inventory Yoy	Median Dom	Median Dom Mom	Median Dom Yoy	Median List Ppsf	Median List Ppsf Mom	Median List Ppsf Yoy	Median List Price	Median List Price Mom	Median List Price Yoy	Median Ppsf	Median Ppsf Mom	Median Ppsf Yoy	Median Sale Price	Median Sale Price Mom	Median Sale Price Yoy	months_of_supply	months_of_supply_mom	months_of_supply_yoy	New Listings	New Listings Mom	New Listings Yoy	Period Begin	Period Duration	Period End	Price Drops	Price Drops Mom	Price Drops Yoy	Property Type	Region	Region Type	Sold Above List	Sold Above List Mom	Sold Above List Yoy	State	State Code	Table Id
0.856093682	-5.60%	-10.60%	San Diego	6	0.00%	20.00%	3	-40.00%	-75.00%	50	18.5	6	161.1796982	-0.021678391	0.055383303	235000	-0.000680388	0.329565289	119.0415822	0.056939811	-0.286463331	$138K	-5.10%	-23.40%				5	25.00%	-64.30%	1/1/12	90	3/31/12				All Residential	"San Diego, CA - Chollas View"	neighborhood	0.166666667	0	-0.033333333	California	CA	110554
0.993717256	5.00%	2.50%	San Diego	25	-10.70%	-7.40%	18	5.90%	-50.00%	17.5	-16.5	-34.5	226.8965517	-0.056100396	-0.03165108	355000	-0.027130721	-0.07165272	227.8942571	-0.030215994	0.145801681	$362K	0.30%	1.10%				19	-9.50%	-47.20%	1/1/12	90	3/31/12				All Residential	"San Diego, CA - College West"	neighborhood	0.32	0.141428571	0.023703704	California	CA	110715
0.980114202	0.10%	-1.30%	San Diego	225	2.30%	-1.70%	233	-8.60%	-28.10%	49	-2.5	-3	162.8156566	0.034946482	0.047427157	259999	0.044172691	0.106378723	155.6927298	-0.008466308	0.018778494	$240K	-0.80%	6.20%				314	7.20%	-6.80%	1/1/12	90	3/31/12				All Residential	"San Diego, CA - Southern San Diego"	neighborhood	0.342222222	0.005858586	-0.085725376	California	CA	110722
0.967141368	-0.20%	-0.20%	San Diego	951	-27.40%	2.80%	3776	-2.20%	-32.70%	59	-4	-2	248.2912687	0.072302949	-0.058710961	349900	0.107979734	-0.041369863	225.5292784	-0.030017195	-0.038771682	$305K	-6.00%	1.70%	4	1.1	-2.1	1584	61.60%	-10.70%	1/1/12	30	1/31/12	0.278072034	0.058957815	-0.022623525	All Residential	"San Diego, CA"	place	0.196635121	-0.017868696	-0.03388436	California	CA	16904
0.966812682	0.00%	0.10%	San Diego	1111	16.80%	17.90%	3618	-4.20%	-34.80%	65	6	-6	254.2202174	0.023879006	-0.034252192	359450	0.027293512	0.001253482	230.1407427	0.020447298	-0.048343088	$306K	0.30%	-2.70%	3.3	-0.7	-2.6	1576	-0.50%	-1.00%	2/1/12	30	2/29/12	0.249861802	-0.028210232	-0.006224762	All Residential	"San Diego, CA"	place	0.204320432	0.007685311	-0.007993793	California	CA	16904
0.960094952	0.90%	-2.40%	San Diego	37	8.80%	5.70%	31	-3.10%	-38.00%	32.5	-5.5	4.5	238.8641425	-0.020452226	-0.076836066	372500	-0.019607843	0.064285714	261.2393682	0.003334556	-0.049495205	$325K	-0.30%	-9.50%				51	10.90%	-3.80%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Allied Gardens"	neighborhood	0.135135135	-0.041335453	-0.179150579	California	CA	37
0.994653607	2.90%	2.20%	San Diego	6	100.00%	20.00%	6	0.00%	-33.30%	52	-34	13	172.9468599	-0.149192607	0.04875497	185900	-0.068170426	-0.034034814	145.5505969	0.058889947	-0.083424619	$200K	2.70%	-10.00%				11	57.10%	37.50%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Hollywood Park / Azalea"	neighborhood	0.833333333	0.166666667	0.433333333	California	CA	110
0.978277766	1.70%	0.40%	San Diego	29	-12.10%	0.00%	17	-34.60%	-55.30%	45.5	-24.5	-16.5	275.1124438	-0.050972318	-0.045078643	360000	-0.099774944	-0.097178683	266.6204986	0.011612269	-0.155974372	$385K	6.90%	3.40%				33	-10.80%	-36.50%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Bay Ho"	neighborhood	0.24137931	0.089864159	0.137931034	California	CA	149
0.972172817	1.20%	0.40%	San Diego	47	-11.30%	38.20%	32	-8.60%	-41.80%	39	-8.5	-13	333.734286	0.050223846	0.105014263	504000	0.108910891	0.009009009	286.5497076	0.045488689	-0.013886485	$430K	-0.90%	-18.60%				42	-16.00%	-32.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Bay Park"	neighborhood	0.191489362	0.097149739	0.103254068	California	CA	151
0.96101013	0.30%	2.50%	San Diego	74	21.30%	23.30%	89	-4.30%	-32.60%	83	-0.5	-30.5	271.7125916	-0.018138609	-0.045789361	859900	-0.001161575	-0.140014001	264.3436467	0.023255814	0.00620521	$825K	14.90%	-11.50%				97	-4.00%	4.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Black Mountain Ranch"	neighborhood	0.135135135	-0.012405848	0.085135135	California	CA	224
0.975488223	-0.40%	1.20%	San Diego	33	3.10%	3.10%	18	-10.00%	-47.10%	33	-31	-11	273.3711048	-0.013585385	-0.0366003	469900	-0.020020855	0.021532843	271.4812862	0.051607784	0.006909466	$475K	2.70%	7.30%				35	-7.90%	-5.40%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Carmel Mountain"	neighborhood	0.151515152	0.026515152	0.026515152	California	CA	370
0.971187711	0.50%	0.10%	San Diego	167	21.00%	15.20%	167	-1.20%	-30.10%	57.5	-9.5	1.5	335.8650913	-0.002922422	-0.003697195	657000	-0.014992504	-0.154440154	319.2534381	0.014450177	-0.014321896	$610K	0.00%	-10.90%				255	8.10%	6.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Carmel Valley"	neighborhood	0.119760479	0.018311204	0.023208755	California	CA	371
0.971804415	-0.10%	-0.30%	San Diego	22	22.20%	-24.10%	29	16.00%	11.50%	16.5	-33	-17.5	269.0735695	0.051993836	-0.010025063	410000	0.025256314	0.01010101	264.3923782	-0.080160118	0.003461305	$418K	1.40%	5.20%				47	20.50%	14.60%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Clairemont Mesa West"	neighborhood	0.227272727	-0.050505051	0.123824451	California	CA	519
0.960121825	0.30%	-1.10%	San Diego	29	20.80%	81.30%	19	-20.80%	-44.10%	56	-13	-30	228.5368896	0	-0.090117847	512500	-0.009661836	0.020916335	204.4769694	-0.097195625	-0.109074601	$430K	-5.00%	-9.30%				34	6.30%	6.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Del Cerro"	neighborhood	0.103448276	0.061781609	-0.209051724	California	CA	674
0.973132199	0.40%	1.40%	San Diego	56	43.60%	-15.20%	35	0.00%	-59.80%	23	-1	-64	374.5082176	0.097631409	0.071174594	369500	0.082785469	0.120036375	349.2357264	0.032340807	0.006936047	$336K	11.80%	-6.80%				66	-15.40%	-35.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - East Village"	neighborhood	0.142857143	-0.010989011	-0.023809524	California	CA	850
0.980653282	0.20%	-1.30%	San Diego	20	33.30%	53.80%	10	-9.10%	-41.20%	53.5	-14.5	4.5	221.7685759	0.079273736	0.496693343	299500	0.426190476	0.67411962	161.7621872	-0.067941683	0.096388158	$180K	-12.40%	20.90%				20	-13.00%	0.00%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - El Cerrito"	neighborhood	0.2	0	-0.261538462	California	CA	871
0.969874613	-0.60%	-2.20%	San Diego	43	-2.30%	-12.20%	36	2.90%	-28.00%	49	4.5	-25	160.4302832	0.056052347	0.009670991	234500	0.024017467	-0.012423668	150.0739645	0.092538462	-0.097233087	$205K	12.60%	2.00%				54	-14.30%	28.60%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Encanto"	neighborhood	0.348837209	-0.037526427	-0.140958709	California	CA	898
0.954954468	0.30%	0.40%	San Diego	12	0.00%	-33.30%	19	0.00%	-42.40%	109	0	-24	419.5596011	0.043111583	0.157088259	847450	0.040773718	0.210729338	339.5340339	0.000653908	-0.012493961	$515K	-18.90%	-20.30%				22	10.00%	-26.70%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Roseville-Fleet Ridge"	neighborhood	0.25	0.166666667	0.138888889	California	CA	985
0.969680355	-3.50%	0.10%	San Diego	24	26.30%	0.00%	22	-8.30%	-24.10%	39	-44	-6	240.4318182	0.050797388	0.075830508	285000	0	-0.248516809	221.5051483	0.058202733	0.027979694	$330K	-2.90%	67.90%				31	14.80%	40.90%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Golden Hill"	neighborhood	0.291666667	-0.076754386	0.041666667	California	CA	1115
1.038638893	-5.00%	10.60%	San Diego	3	0.00%	-50.00%	8	0.00%	60.00%	40	32	-54	209.9347949	0.255200009	-0.041647661	259000	0.48	0.580231849	183.8842975	0.184339543	0.393012669	$178K	0.60%	-9.90%				8	-11.10%	166.70%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Grant Hill"	neighborhood	0.666666667	-0.333333333	0.666666667	California	CA	1134
0.960898623	-0.60%	-0.40%	San Diego	58	13.70%	13.70%	54	-12.90%	-48.10%	39.5	-25.5	-16.5	355.750228	-0.012781552	0.060972125	384950	-0.035213033	-0.061097561	324.6567294	0.08979367	-0.062165517	$365K	10.80%	-13.10%				82	-2.40%	-10.90%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Hillcrest"	neighborhood	0.137931034	0.000676133	0.059499662	California	CA	1262
0.993151644	0.90%	0.60%	San Diego	8	-11.10%	0.00%	8	14.30%	-63.60%	183	85	143	239.9820017	0.021270556	-0.013243235	316950	0.022749274	-0.039545455	236.2771739	0.006365741	-0.057800585	$304K	-5.70%	-7.50%				12	33.30%	-33.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Kearny Mesa"	neighborhood	0.25	0.027777778	0.25	California	CA	1410
0.976369652	1.50%	-0.20%	San Diego	17	0.00%	30.80%	20	-16.70%	-33.30%	12.5	0	-27	378.0266344	-0.068158242	-0.008266458	649000	-0.016666667	0.047619048	388.381201	0.230138008	0.015616841	$610K	2.50%	35.60%				27	-12.90%	-3.60%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Kensington"	neighborhood	0	0	-0.230769231	California	CA	1416
0.944398208	0.40%	1.30%	San Diego	172	27.40%	18.60%	338	2.70%	-24.40%	97	-11	12.5	522.9090273	0.0081465	-0.002616587	999000	-0.0009995	-0.048571429	461.6927701	0.013034622	0.039380056	"$1,045K"	10.00%	16.20%				288	-1.00%	-4.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - La Jolla"	neighborhood	0.104651163	0.015762274	0.077064956	California	CA	1445
0.97398148	1.90%	2.00%	San Diego	46	9.50%	-14.80%	41	36.70%	-40.60%	32	-6	-31	231.0982059	-0.003221696	-0.011580574	380000	0.00795756	0.117975875	216.920237	0.011037929	-0.063591897	$351K	1.30%	5.60%				66	13.80%	4.80%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Lake Murray"	neighborhood	0.130434783	0.082815735	0.019323671	California	CA	1458
0.956855397	-2.50%	3.00%	San Diego	14	27.30%	7.70%	23	-14.80%	-20.70%	39	-3	-111	474.6031746	-0.067523156	0.031732578	1190000	0.133387844	0.075463172	470.669896	0.026593207	-0.001332365	$725K	6.60%	-36.00%				23	4.50%	-11.50%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - La Playa"	neighborhood	0.214285714	-0.058441558	0.214285714	California	CA	1482
0.977085041	-0.80%	0.20%	San Diego	37	5.70%	-2.60%	37	-2.60%	-28.80%	41	-20	-21.5	256.6475466	0.055305996	0.09209294	326950	-0.004718417	0.168095748	256.558642	0.073441358	0.155069211	$286K	5.10%	-4.70%				66	32.00%	46.70%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Linda Vista"	neighborhood	0.189189189	-0.010810811	-0.047652916	California	CA	1538
0.991293521	-0.70%	1.80%	San Diego	28	-3.40%	-15.20%	15	-6.30%	-54.50%	50	0	-7	353.7722474	0.072945128	0.036756037	327000	0.01552795	0.258176222	295.0483337	-0.008940212	-0.042369076	$245K	8.60%	4.30%				28	-12.50%	-3.40%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Little Italy"	neighborhood	0.285714286	-0.0591133	0.194805195	California	CA	1543
0.975878902	0.30%	0.00%	San Diego	54	14.90%	5.90%	37	0.00%	-43.90%	35	-17	-25	258.8582677	0.014565567	-0.039575874	465000	-0.058704453	-0.126678561	258.589668	0.01903484	0.026402067	$413K	6.20%	-23.90%				73	15.90%	14.10%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Miramar Ranch North"	neighborhood	0.12962963	0.065799842	-0.027233115	California	CA	1721
0.979625703	0.40%	0.80%	San Diego	199	15.00%	23.60%	85	-8.60%	-60.10%	39	-10	-8	224.2417484	-0.027044704	-0.05797987	325000	0.015625	-0.041297935	224.5179063	0.027516803	-0.045122639	$315K	5.00%	-6.00%				208	2.50%	-3.70%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Mira Mesa"	neighborhood	0.261306533	0.0474337	0.037704048	California	CA	1722
0.960966165	0.80%	-1.10%	San Diego	15	0.00%	7.10%	29	3.60%	-27.50%	171	0	-6	550.7692308	0.059467308	-0.042819561	895000	0.336818521	0.185430464	528.7356322	-0.055262159	-0.042445658	$596K	-17.80%	-6.20%				25	25.00%	-7.40%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Mission Bay Park"	neighborhood	0.2	0	0.057142857	California	CA	1723
0.941013788	1.20%	0.00%	San Diego	21	5.00%	0.00%	52	6.10%	-18.80%	141	53.5	-23	693.8511327	-0.008784096	0.08082513	915000	0.022346369	0.148055207	553.2503458	-0.179706165	0.072743043	$755K	-22.80%	15.30%				32	28.00%	0.00%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Mission Beach"	neighborhood	0.142857143	0.042857143	0.095238095	California	CA	1725
0.97093821	0.00%	-1.10%	San Diego	23	64.30%	21.10%	29	7.40%	-32.60%	95	-120	-4	479.9785795	0.017334665	0.041730596	927500	0.16813602	0.114783654	436.4326376	-0.068515438	-0.000798961	$735K	-3.60%	-10.90%				34	-5.60%	-5.60%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Mission Hills"	neighborhood	0.130434783	0.059006211	-0.132723112	California	CA	1735
0.984137614	-0.10%	4.00%	San Diego	26	4.00%	-29.70%	15	-16.70%	-67.40%	24	-19.5	-23.5	224.3142145	0	0.064429978	269900	0.101632653	0.350175088	200.3759399	0	-0.103581322	$239K	18.70%	22.30%				29	-17.10%	-40.80%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Normal Heights"	neighborhood	0.384615385	0.064615385	0.087318087	California	CA	1844
0.976108388	-0.20%	0.30%	San Diego	42	16.70%	35.50%	21	-19.20%	-12.50%	31.5	-9	-36.5	297.1938776	0	-0.005751391	380000	0.002638522	0.013333333	284.5702175	0.009821068	0.049747913	$373K	0.00%	3.50%				37	-5.10%	-14.00%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - North Clairemont"	neighborhood	0.238095238	-0.03968254	0.141321045	California	CA	1864
0.983437415	0.60%	1.50%	San Diego	105	5.00%	1.90%	57	-3.40%	-56.80%	18	-14	-50	298.3193277	0.001268144	0.059338021	335000	-0.01179941	0.175438596	273.3245729	0.005933269	0.031413483	$279K	-0.40%	5.30%				123	1.70%	-21.70%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - North Park"	neighborhood	0.238095238	-0.001904762	0.063337957	California	CA	1924
0.983474946	2.70%	4.80%	San Diego	9	-10.00%	-43.80%	19	11.80%	-45.70%	70	-48.5	28.5	430.625	-0.012172521	-0.044465789	439000	-0.03410341	-0.236521739	423.3216826	-0.108432701	0.107703756	$575K	-2.50%	12.70%				25	4.20%	0.00%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Ocean Beach"	neighborhood	0.222222222	0.222222222	0.097222222	California	CA	1994
0.98678571	1.10%	-0.80%	San Diego	45	2.30%	-2.20%	34	-2.90%	-46.00%	56	7.5	2	164.5940015	0.039411119	0.058021792	220000	-0.021787461	-0.022222222	154.9401198	-0.013746493	0.04192538	$226K	2.60%	-1.60%				69	-2.80%	-10.40%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Otay Mesa West"	neighborhood	0.333333333	-0.007575758	-0.188405797	California	CA	2054
0.968741198	0.40%	0.00%	San Diego	86	19.40%	-2.30%	141	-8.40%	-29.50%	70	-14	-9	387.1781728	0.034821662	-0.02828636	525000	0.002099637	-0.124923431	347.8619855	0.049779614	-0.074183365	$455K	0.60%	1.20%				162	5.90%	3.80%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Pacific Beach"	neighborhood	0.197674419	-0.010658915	0.049947146	California	CA	2070
0.972087278	-1.00%	-1.90%	San Diego	52	26.80%	44.40%	19	-20.80%	-59.60%	53	-9	-4	181.4174589	0.020546275	0.026680927	260000	0.042293045	0.06122449	168.1380488	0.008828293	-0.066551243	$236K	3.70%	-3.70%				43	-17.30%	-21.80%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Paradise Hills"	neighborhood	0.25	-0.164634146	-0.166666667	California	CA	2090
0.969654438	-0.20%	3.10%	San Diego	20	-9.10%	-13.00%	34	-5.60%	-12.80%	49	24.5	4.5	353.7889398	0.007429604	0.045607847	464000	-0.07560514	0.091764706	312.6350074	0.060413167	0.055783795	$390K	9.90%	-4.90%				42	5.00%	13.50%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Park West"	neighborhood	0.15	-0.077272727	0.019565217	California	CA	2111
0.965605704	0.10%	-0.30%	San Diego	221	7.80%	27.70%	153	-10.00%	-52.50%	82	-18	17	234.5924713	0.001092504	0.023924623	399250	-0.001875	0.181213018	208.8212334	0.030184751	-0.039149357	$320K	0.30%	5.30%				222	-0.40%	-19.00%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Rancho Bernardo"	neighborhood	0.167420814	0.045469595	-0.000209243	California	CA	2230
0.977685735	1.00%	1.00%	San Diego	7	0.00%	-41.70%	17	-19.00%	0.00%	29	-20	-75.5	210.0585302	0.00144183	-0.089740461	899990	0.034590183	-0.029608065	200.5899705	0.014365542	-0.054524291	$705K	-20.10%	-15.60%				21	-8.70%	110.00%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Rancho Encantada"	neighborhood	0.428571429	0.285714286	0.261904762	California	CA	2234
0.966166971	1.20%	-2.20%	San Diego	21	16.70%	16.70%	11	-31.30%	-64.50%	33	-32	-51.5	249.137931	0	0.023126437	335000	0.030769231	0.012463884	221.7741935	0.049757798	0.06842348	$303K	11.00%	-0.70%				25	-13.80%	-19.40%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Rolando"	neighborhood	0.380952381	0.214285714	0.103174603	California	CA	2316
0.974027246	0.30%	0.00%	San Diego	43	43.30%	7.50%	25	-3.80%	-44.40%	76	-4.5	35	248.245614	0.003530672	-0.037445303	335000	-0.005934718	-0.162394252	235.6020942	-0.001883386	-0.088711834	$337K	1.00%	8.70%				45	7.10%	-6.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Sabre Springs"	neighborhood	0.209302326	0.009302326	0.109302326	California	CA	2355
0.979416333	0.40%	0.50%	San Diego	60	-9.10%	-4.80%	48	23.10%	-42.20%	27	1	-39.5	209.4736842	0.033004511	-0.001005948	349000	0.011594203	0.16372124	199.6733209	-0.049635949	0.044006221	$291K	-6.90%	10.20%				77	2.70%	-16.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - San Carlos"	neighborhood	0.3	0.012121212	0.03015873	California	CA	2370
0.984844972	-0.40%	-1.50%	San Diego	33	3.10%	-5.70%	29	-9.40%	0.00%	36.5	-12	-4.5	152.4018078	0.04200122	0.036850718	250000	-0.019607843	0.089324619	124.3866536	0.032602164	-0.122859632	$180K	12.90%	-5.00%				37	-9.80%	-9.80%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - San Ysidro"	neighborhood	0.454545455	0.017045455	-0.05974026	California	CA	2392
0.974653219	0.20%	0.00%	San Diego	72	22.00%	-5.30%	52	-3.70%	-49.50%	42.5	-4.5	-11.5	259.2228422	-0.019531578	-0.001732092	564250	0.046846011	0.054870069	246.8447911	0.048073942	0.016057001	$497K	-0.50%	11.80%				96	6.70%	-8.60%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Scripps Ranch"	neighborhood	0.152777778	0.000235405	0.008040936	California	CA	2400
0.98870039	0.20%	0.00%	San Diego	54	25.60%	28.60%	24	-27.30%	-50.00%	37.5	-8.5	4.5	262.4800705	0.018646203	0.115305663	379450	0.005298715	0.100173963	239.2553495	0.079347441	0.077056028	$361K	12.70%	11.40%				50	-16.70%	-5.70%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Serra Mesa"	neighborhood	0.351851852	0.003014643	0.018518519	California	CA	2417
0.965933419	-0.10%	0.30%	San Diego	7	16.70%	-53.30%	10	11.10%	-37.50%	19	-4	-47	305.3259871	0	0.17931653	625000	-0.060150376	0.168224299	267.1151563	0.031890299	-0.090285444	$530K	-19.10%	21.80%				17	13.30%	13.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Sorrento Valley"	neighborhood	0	0	-0.066666667	California	CA	2491
0.975432363	2.10%	-3.00%	San Diego	9	-18.20%	-43.80%	6	-25.00%	-64.70%	84	56	73	393.5998621	0	0.02860764	482000	-0.015462549	0.073496659	324.4556338	-0.075301444	-0.178946309	$461K	19.70%	3.00%				14	0.00%	-48.10%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - South Park"	neighborhood	0.444444444	0.262626263	0.006944444	California	CA	2559
0.967139061	-0.70%	0.50%	San Diego	12	71.40%	20.00%	10	-16.70%	-58.30%	30.5	2.5	-29	508.061698	0.008171126	-0.016583949	1075000	0	0.08040201	477.2299326	0.120307702	0.200703414	$872K	3.80%	-6.30%				16	-5.90%	-33.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Sunset Cliffs"	neighborhood	0.166666667	0.023809524	0.066666667	California	CA	2655
0.986866778	0.40%	2.80%	San Diego	20	-4.80%	-16.70%	18	-10.00%	-41.90%	41	-8	-3	296.744186	-0.126685061	0.028064557	439900	-0.032123212	0.035058824	303.7258215	0.116283149	0.013722933	$338K	3.80%	-28.20%				29	-3.30%	-6.50%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Talmadge"	neighborhood	0.3	0.061904762	0.175	California	CA	2685
0.973439819	0.30%	0.20%	San Diego	736	16.10%	17.60%	467	-6.40%	-49.00%	53	-16	-3	244.7465289	0.004922781	-0.007028368	399900	0.002535796	0.019502868	230.2565365	0.023192954	-0.032771417	$357K	2.10%	-6.00%				834	3.00%	-8.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Northeastern San Diego"	neighborhood	0.194293478	0.04287392	0.020172073	California	CA	92298
0.997611053	-1.60%	3.40%	San Diego	19	18.80%	58.30%	8	14.30%	-42.90%	19	-67.5	-14.5	370.5878445	0.000112067	0.142525461	439438	0.008172049	0.040089941	320.5128205	0.191412708	-0.146052459	$385K	20.10%	-3.70%				22	4.80%	83.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Adams North"	neighborhood	0.315789474	-0.059210526	0.315789474	California	CA	108937
0.977283932	2.40%	-0.50%	San Diego	30	0.00%	7.10%	25	4.20%	-41.90%	48.5	-6.5	4.5	144.3569554	0.056934388	0.078667572	179999.5	-0.02702973	0.065085799	136.5431215	0.022037493	-0.058202919	$192K	3.10%	4.60%				38	-7.30%	-2.60%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Mountain View"	neighborhood	0.333333333	0.066666667	-0.095238095	California	CA	109268
1.040653874	4.20%	5.70%	San Diego	4	33.30%	-20.00%	6	-33.30%	-33.30%	74	47	3	196.0851648	0.115013292	-0.060411635	281500	0	0.393564356	129.6789001	0.013718487	-0.2651529	$189K	-11.10%	5.30%				10	0.00%	25.00%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Stockton"	neighborhood	1	0.333333333	0.6	California	CA	109269
0.977128782	0.80%	0.40%	San Diego	380	8.90%	10.80%	276	-8.60%	-47.90%	38	-14	-25.5	231.4726261	0.017292516	-0.009979159	369947.5	0.042105634	0.093225473	219.8059244	0.019680595	-0.029895007	$320K	3.20%	-1.50%				494	2.30%	-7.00%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Eastern San Diego"	neighborhood	0.252631579	0.034866536	0.022310879	California	CA	109273
0.952508077	-1.50%	1.00%	San Diego	21	31.30%	-25.00%	38	-5.00%	-19.10%	52	6	-61	527.3316528	-0.00765579	0.153135645	1134500	-0.013478261	0.106829268	403.4090909	0.071882617	-0.072778564	$975K	-4.30%	9.90%				36	-2.70%	-2.70%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Del Mar Heights"	neighborhood	0.047619048	-0.077380952	-0.130952381	California	CA	109849
0.991984469	1.20%	-2.90%	San Diego	28	0.00%	33.30%	19	11.80%	-38.70%	35	0	-7	166.0052309	0.065089561	0.160777656	259999	0.019603922	0.155807957	141.1770604	0	-0.126300457	$234K	-0.50%	3.40%				30	-9.10%	7.10%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Nestor"	neighborhood	0.464285714	0.178571429	-0.05952381	California	CA	109850
0.970338467	-0.40%	-0.50%	San Diego	36	44.00%	89.50%	11	-21.40%	-75.60%	53	2	-29.5	204.8824593	0.058147963	0.037796578	230000	0.059907834	0.045454545	139.6968028	-0.119910142	-0.257611277	$196K	-3.70%	-6.90%				27	-10.00%	-30.80%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Redwood Village-Rolando Park"	neighborhood	0.25	0.05	-0.013157895	California	CA	110390
0.854431269	-0.20%	-13.30%	San Diego	6	0.00%	-25.00%	5	66.70%	-50.00%	48	-2	-22.5	169.7080292	0.052911943	0.018929734	219500	-0.065957447	0.254292882	119.0415822	0	-0.309953187	$138K	0.00%	-27.00%				7	40.00%	-53.30%	2/1/12	90	4/30/12				All Residential	"San Diego, CA - Chollas View"	neighborhood	0.166666667	0	0.041666667	California	CA	110554
0.971180334	1.10%	-1.40%	San Diego	38	2.70%	18.80%	24	-22.60%	-50.00%	24	-8.5	-4.5	263.6963696	0.103959627	0.069935001	375000	0.006711409	0.071428571	242.9019608	-0.07019389	0.037339532	$335K	3.10%	1.50%				55	7.80%	34.10%	3/1/12	90	5/31/12				All Residential	"San Diego, CA - Allied Gardens"	neighborhood	0.184210526	0.049075391	-0.128289474	California	CA	37
1.010945976	1.60%	6.40%	San Diego	6	0.00%	20.00%	4	-33.30%	-63.60%	18	-34	-150	202.2181373	0.169250123	0.090041204	219500	0.180742335	0.18488529	150.8945123	0.036715173	-0.125972556	$206K	2.90%	11.10%				10	-9.10%	25.00%	3/1/12	90	5/31/12				All Residential	"San Diego, CA - Hollywood Park / Azalea"	neighborhood	0.833333333	0	0.433333333	California	CA	110
0.982777659	0.40%	0.20%	San Diego	36	24.10%	9.10%	12	-29.40%	-70.00%	63	17.5	46	285.4436572	0.037552694	-0.026983338	349500	-0.029166667	-0.18245614	272.9919346	0.023897022	-0.135804673	$418K	8.60%	11.50%				30	-9.10%	-42.30%	3/1/12	90	5/31/12				All Residential	"San Diego, CA - Bay Ho"	neighborhood	0.333333333	0.091954023	0.060606061	California	CA	149
0.975176748	0.30%	0.80%	San Diego	50	6.40%	61.30%	34	6.30%	-38.20%	37.5	-1.5	8.5	345.6233168	0.035624241	0.100892188	534450	0.060416667	0.071042084	308.7107712	0.077337589	-0.011273916	$483K	12.40%	-9.20%				42	0.00%	-28.80%	3/1/12	90	5/31/12				All Residential	"San Diego, CA - Bay Park"	neighborhood	0.18	-0.011489362	0.050967742	California	CA	151
